id,question,answers,best_answer,best_answer_index
1Γ-2025-20250621-6-31,Ποιος είναι ο κύριος ρόλος ενός Συστήματος Διαχείρισης Εφοδιαστικής Αλυσίδας (SCM - Supply Chain Management);,"Α. ""Ανάλυση δεδομένων πελατών για τη δημιουργία στοχευμένων διαφημίσεων""

Β. ""Παρακολούθηση και διαχείριση της ροής προϊόντων, υπηρεσιών και πληροφοριών κατά μήκος της εφοδιαστικής αλυσίδας""

Γ. ""Ανάπτυξη στρατηγικών μάρκετινγκ για την αύξηση των πωλήσεων""

Δ. ""Διεξαγωγή ερευνών αγοράς για τη βελτίωση των επιχειρηματικών αποφάσεων""","Παρακολούθηση και διαχείριση της ροής προϊόντων, υπηρεσιών και πληροφοριών κατά μήκος της εφοδιαστικής αλυσίδας",Β
1Γ-2025-20250621-6-32,Ποιος είναι ο κύριος ρόλος μιας ιστορίας χρήστη/τριας (user story) κατά την διάρκεια ανάπτυξης ενός λογισμικού;,"Α. ""Να καταγράψει την αλληλεπίδραση μεταξύ αντικειμένων σε μια χρονική ακολουθία""

Β. ""Να σχεδιάσει τη διεπαφή χρήστη/τριας μιας εφαρμογής""

Γ. ""Να περιγράψει τις απαιτήσεις ενός συστήματος από την οπτική γωνία του/της χρήστη/στριας""

Δ. ""Να απεικονίσει τη ροή δεδομένων σε ένα σύστημα""",Να περιγράψει τις απαιτήσεις ενός συστήματος από την οπτική γωνία του/της χρήστη/στριας,Γ
1Γ-2025-20250621-6-33,Ποιο από τα ακόλουθα είναι μη λειτουργική απαίτηση (non-functional requirement);,"Α. ""Το σύστημα πρέπει να επιτρέπει στους/στις χρήστες/τριες να επαναφέρουν τους κωδικούς πρόσβασής τους""

Β. ""Το σύστημα πρέπει να υποστηρίζει την εξαγωγή δεδομένων σε μορφή CSV""

Γ. ""Το σύστημα πρέπει να συμμορφώνεται με τους κανονισμούς του GDPR""

Δ. ""Η εφαρμογή πρέπει να επιτρέπει στους/στις χρήστες/τριες να φιλτράρουν τα αποτελέσματα αναζήτησης""",Το σύστημα πρέπει να συμμορφώνεται με τους κανονισμούς του GDPR,Γ
1Γ-2025-20250621-6-34,Τι παρέχει πρωτίστως ένα εικονικό ιδιωτικό δίκτυο (VPN);,"Α. ""Ταχύτερη σύνδεση στο διαδίκτυο""

Β. ""Αύξηση του αποθηκευτικού χώρου του υπολογιστή""

Γ. ""Κρυπτογραφημένη και ασφαλή επικοινωνία μέσω δικτύου""

Δ. ""Προηγμένη προστασία από ιούς""",Κρυπτογραφημένη και ασφαλή επικοινωνία μέσω δικτύου,Γ
1Γ-2025-20250621-6-35,Τι είναι το bandwidth;,"Α. ""Χωρητικότητα δικτύου""

Β. ""Τύπος υπολογιστή""

Γ. ""Πρόγραμμα περιήγησης""

Δ. ""Συσκευή αποθήκευσης""",Χωρητικότητα δικτύου,Α
1Γ-2025-20250621-6-36,Τι είναι το HTTP;,"Α. ""Πρωτόκολλο Μεταφοράς Υπερκειμένου""

Β. ""Γλώσσα Προγραμματισμού""

Γ. ""Λειτουργικό Σύστημα""

Δ. ""Βάση Δεδομένων""",Πρωτόκολλο Μεταφοράς Υπερκειμένου,Α
1Γ-2025-20250621-6-37,Ποιος είναι ο πρωταρχικός σκοπός ενός πιστοποιητικού TLS/SSL;,"Α. ""Να εγκαθιδρύσει κρυπτογραφημένη επικοινωνία μεταξύ ενός/μίας πελάτη/ισσας και ενός διακομιστή""

Β. ""Να βελτιώσει την ταχύτητα φόρτωσης του ιστότοπου""

Γ. ""Να προστατεύει από όλους τους τύπους επιθέσεων στον κυβερνοχώρο""

Δ. ""Να χρησιμεύει ως τείχος προστασίας για ένα δίκτυο""",Να εγκαθιδρύσει κρυπτογραφημένη επικοινωνία μεταξύ ενός/μίας πελάτη/ισσας και ενός διακομιστή,Α
1Γ-2025-20250621-6-38,Ποιος είναι ο κύριος στόχος της υψηλής διαθεσιμότητας (high-availability) κατά το σχεδιασμό ενός πληροφοριακού συστήματος;,"Α. ""Να βελτιώσει την απόδοση του συστήματος με τη χρησιμοποίηση της ελάχιστης δυνατής ποσότητας πόρων""

Β. ""Να ελαχιστοποιήσει τον κίνδυνο διακοπής λειτουργίας του συστήματος, εξασφαλίζοντας συνεχιζόμενη λειτουργία ακόμη και σε περίπτωση βλαβών υλικού ή λογισμικού""

Γ. ""Να εξασφαλίσει την ασφαλή αποθήκευση μεγάλου όγκου δεδομένων και την ταχεία ανάκτησή τους""

Δ. ""Να διασφαλίσει ότι το σύστημα έχει το χαμηλότερο δυνατό κόστος εγκατάστασης και συντήρησης""","Να ελαχιστοποιήσει τον κίνδυνο διακοπής λειτουργίας του συστήματος, εξασφαλίζοντας συνεχιζόμενη λειτουργία ακόμη και σε περίπτωση βλαβών υλικού ή λογισμικού",Β
1Γ-2025-20250621-6-39,Τι είναι το IP;,"Α. ""Πρωτόκολλο Διαδικτύου""

Β. ""Εσωτερικός Προγραμματισμός""

Γ. ""Διεθνές Πρότυπο""

Δ. ""Ιντερνετικό Πρόγραμμα""",Πρωτόκολλο Διαδικτύου,Α
1Γ-2025-20250621-6-40,Ποιος είναι ο πρωταρχικός σκοπός ενός ψηφιακού πιστοποιητικού;,"Α. ""Ο εντοπισμός και η αφαίρεση κακόβουλου λογισμικού""

Β. ""Η κρυπτογράφηση συνημμένων email""

Γ. ""Η πιστοποίηση της ταυτότητας ενός ιστότοπου ή ενός/μίας χρήστη/τριας""

Δ. ""Η παρακολούθηση της κίνησης δικτύου""",Η πιστοποίηση της ταυτότητας ενός ιστότοπου ή ενός/μίας χρήστη/τριας,Γ
1Γ-2025-20250621-6-41,Ποιος παράγοντας ελέγχου ταυτότητας περιλαμβάνει κάτι που γνωρίζει ο/η χρήστης/τρια;,"Α. ""Βιομετρικά δεδομένα""

Β. ""Ασφαλής Διάταξη Δημιουργίας Υπογραφής (ΑΔΔΥ)""

Γ. ""Κωδικός πρόσβασης ή ΡΙΝ""

Δ. ""Σάρωση δακτυλικών αποτυπωμάτων""",Κωδικός πρόσβασης ή PIN,Γ
1Γ-2025-20250621-6-42,Τι είναι το phishing;,"Α. ""Απάτη μέσω παραπλανητικών μηνυμάτων""

Β. ""Τύπος ιού υπολογιστή""

Γ. ""Μέθοδος backup""

Δ. ""Τεχνική προγραμματισμού""",Απάτη μέσω παραπλανητικών μηνυμάτων,Α
1Γ-2025-20250621-6-43,Τι είναι το backup;,"Α. ""Αντίγραφο ασφαλείας""

Β. ""Τύπος ιού""

Γ. ""Πρόγραμμα περιήγησης""

Δ. ""Συσκευή εισόδου""",Αντίγραφο ασφαλείας,Α
1Γ-2025-20250621-6-44,Ποια είναι η βασική λειτουργία του VPN;,"Α. ""Ασφαλής απομακρυσμένη σύνδεση""

Β. ""Επεξεργασία εικόνας""

Γ. ""Αναπαραγωγή βίντεο""

Δ. ""Εκτύπωση εγγράφων""",Ασφαλής απομακρυσμένη σύνδεση,Α
1Γ-2025-20250621-6-45,"Ποιοι είναι οι προβλεπόμενοι τρόποι αυθεντικοποίησης για χρήση υπηρεσιών μέσω της Ενιαίας Ψηφιακής Πύλης της Δημόσιας Διοίκησης, με βάση τις διατάξεις του νόμου 4727/2020;","Α. ""Οι κωδικοί-διαπιστευτήρια της Γενικής Γραμματείας Πληροφοριακών Συστημάτων Δημόσιας Διοίκησης (TAXISnet)""

Β. ""Οι κωδικοί-διαπιστευτήρια των συστημάτων ηλεκτρονικής τραπεζικής (e-banking) των πιστωτικών ιδρυμάτων""

Γ. ""Εγκεκριμένα πιστοποιητικά ηλεκτρονικών υπογραφών""

Δ. ""Όλες οι λοιπές απαντήσεις""",Όλες οι λοιπές απαντήσεις,Δ
1Γ-2025-20250621-6-46,Ποια είναι η κύρια λειτουργία ενός τείχους προστασίας;,"Α. ""Κρυπτογράφηση της κυκλοφορίας του δικτύου""

Β. ""Αποτροπή μη εξουσιοδοτημένης πρόσβασης σε ή από ένα ιδιωτικό δίκτυο""

Γ. ""Παρακολούθηση ενημερώσεων λογισμικού""

Δ. ""Ανίχνευση ιών σε ένα σύστημα""",Αποτροπή μη εξουσιοδοτημένης πρόσβασης σε ή από ένα ιδιωτικό δίκτυο,Β
1Γ-2025-20250621-6-47,Ποιο πλαίσιο κυβερνοασφάλειας χρησιμοποιείται συνήθως για την αξιολόγηση και τη διαχείριση των κινδύνων;,"Α. ""ISO/IEC 27001""

Β. ""TCP/IP""

Γ. ""NS""

Δ. ""SHA-256""",ISO/IEC 27001,Α
1Γ-2025-20250621-6-48,Ποια από τις παρακάτω εφαρμογές βασίζεται κυρίως στη Μηχανική Μάθηση;,"Α. ""Ηλεκτρονικά παιχνίδια""

Β. ""Επεξεργασία εγγράφων""

Γ. ""Αυτόνομα οχήματα""

Δ. ""Αναλογικές φωτογραφικές μηχανές""",Αυτόνομα οχήματα,Γ
1Γ-2025-20250621-6-49,Ποιο είναι το βασικό χαρακτηριστικό ενός chatbot AI;,"Α. ""Χρησιμοποιεί προγραμματισμένες απαντήσεις""

Β. ""Μαθαίνει από τις αλληλεπιδράσεις με τους/τις χρήστες/τριες""

Γ. ""Χρησιμοποιεί αναλογικά σήματα""

Δ. ""Δεν χρειάζεται εκπαίδευση""",Μαθαίνει από τις αλληλεπιδράσεις με τους/τις χρήστες/τριες,Β
